"SCHOR ARMÂND","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","4 Strainatate",320
"SICOE VIOREL","PARTIDUL ROMÂNIA MARE","4 Strainatate",71
"STOICA VALERIA-MARIANA","PARTIDUL NATIONAL LIBERAL","4 Strainatate",543
"BERKOVITS HERMAN","PARTIDUL DEMOCRAT LIBERAL","4 Strainatate",557
"NICOLESCU ALEXANDRU-SORIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","4 Strainatate",40
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","4 Strainatate",2
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","4 Strainatate",3
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","4 Strainatate",14
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","4 Strainatate",0
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","4 Strainatate",7
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","4 Strainatate",1
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","4 Strainatate",3
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","4 Strainatate",1
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","4 Strainatate",1
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","4 Strainatate",8
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","4 Strainatate",4
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","4 Strainatate",96
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","4 Strainatate",1
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","4 Strainatate",5
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","4 Strainatate",0
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","4 Strainatate",0
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","4 Strainatate",8
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","4 Strainatate",5
"NOVAC STEFAN-TIBERIU","PARTIDUL ROMÂNIA MARE","1 Bucuresti",632
"OLTEANU BOGDAN","PARTIDUL NATIONAL LIBERAL","1 Bucuresti",3793
"GROZA GHEORGHE","PARTIDUL DEMOCRAT LIBERAL","1 Bucuresti",4828
"KOVACS GHEORGHE","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","1 Bucuresti",59
"ANTON MIHAELA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","1 Bucuresti",4182
"ONORIU EMANUEL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","1 Bucuresti",260
"PLESEA ANDREEA-LORENA","PARTIDUL VERDE ECOLOGIST","1 Bucuresti",154
"VLADU ALEXANDRU","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","1 Bucuresti",40
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","1 Bucuresti",8
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","1 Bucuresti",8
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","1 Bucuresti",48
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","1 Bucuresti",4
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","1 Bucuresti",16
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","1 Bucuresti",8
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","1 Bucuresti",50
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","1 Bucuresti",17
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","1 Bucuresti",8
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","1 Bucuresti",10
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","1 Bucuresti",4
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","1 Bucuresti",2
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","1 Bucuresti",4
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","1 Bucuresti",7
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","1 Bucuresti",8
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","1 Bucuresti",3
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","1 Bucuresti",22
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","1 Bucuresti",37
"MARIN BOGDAN-MIHAI","PARTIDUL ROMÂNIA MARE","2 Bucuresti",604
"BUDURESCU DANIEL-STAMATE","PARTIDUL NATIONAL LIBERAL","2 Bucuresti",3653
"CONSTANTINESCU ANCA","PARTIDUL DEMOCRAT LIBERAL","2 Bucuresti",4778
"REMAN DOMOCOS-GHEORGHE","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","2 Bucuresti",69
"NICOLAE ION","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","2 Bucuresti",3931
"POTORAC DOREL-OVIDIU","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","2 Bucuresti",275
"DUMITRESCU VICTOR-DAN","PARTIDUL VERDE ECOLOGIST","2 Bucuresti",289
"TANASESCU CLAUDIU-CIPRIAN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","2 Bucuresti",101
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","2 Bucuresti",17
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","2 Bucuresti",7
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","2 Bucuresti",135
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","2 Bucuresti",10
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","2 Bucuresti",26
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","2 Bucuresti",15
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","2 Bucuresti",98
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","2 Bucuresti",10
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","2 Bucuresti",13
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","2 Bucuresti",2
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","2 Bucuresti",2
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","2 Bucuresti",5
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","2 Bucuresti",5
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","2 Bucuresti",2
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","2 Bucuresti",11
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","2 Bucuresti",1
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","2 Bucuresti",38
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","2 Bucuresti",44
"PREDA PETRICA","PARTIDUL ROMÂNIA MARE","3 Bucuresti",586
"ORBAN LUDOVIC","PARTIDUL NATIONAL LIBERAL","3 Bucuresti",4749
"CRISTU IRINEL","PARTIDUL DEMOCRAT LIBERAL","3 Bucuresti",5431
"STIHHI CHRISTINA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","3 Bucuresti",83
"MARTNESCU MARIUS","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","3 Bucuresti",4711
"BARBU FLOREA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","3 Bucuresti",259
"COSTESCU CLAUDIA-MIRELA","PARTIDUL VERDE ECOLOGIST","3 Bucuresti",159
"LEFTER ION-CRISTIAN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","3 Bucuresti",50
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","3 Bucuresti",18
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","3 Bucuresti",14
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","3 Bucuresti",112
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","3 Bucuresti",8
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","3 Bucuresti",31
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","3 Bucuresti",21
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","3 Bucuresti",117
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","3 Bucuresti",10
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","3 Bucuresti",12
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","3 Bucuresti",9
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","3 Bucuresti",4
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","3 Bucuresti",2
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","3 Bucuresti",6
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","3 Bucuresti",9
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","3 Bucuresti",16
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","3 Bucuresti",5
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","3 Bucuresti",39
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","3 Bucuresti",35
"IONITA STEFAN-CATÂLIN","PARTIDUL ROMÂNIA MARE","4 Bucuresti",1138
"ZAAROUR INGRID","PARTIDUL NATIONAL LIBERAL","4 Bucuresti",5195
"CANACHEU COSTICA","PARTIDUL DEMOCRAT LIBERAL","4 Bucuresti",10845
"DANIEL CSABA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","4 Bucuresti",102
"ANTIPA ADRIANA-LARJSA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","4 Bucuresti",8093
"FELEGEAN STELIAN-MIHAIL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","4 Bucuresti",695
"IACOB PAULINA","PARTIDUL VERDE ECOLOGIST","4 Bucuresti",382
"RADULESCU GEORGIAN","PARTIDUL POPULAR SI AL PROTECTIEI SOCIALE","4 Bucuresti",65
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","4 Bucuresti",24
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","4 Bucuresti",13
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","4 Bucuresti",100
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","4 Bucuresti",13
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","4 Bucuresti",31
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","4 Bucuresti",20
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","4 Bucuresti",95
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","4 Bucuresti",22
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","4 Bucuresti",18
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","4 Bucuresti",11
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","4 Bucuresti",7
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","4 Bucuresti",7
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","4 Bucuresti",13
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","4 Bucuresti",7
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","4 Bucuresti",11
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","4 Bucuresti",10
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","4 Bucuresti",126
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","4 Bucuresti",64
"STEREA NICULAE","PARTIDUL ROMÂNIA MARE","5 Bucuresti",693
"DINCA DRAGOS-VALENTIN","PARTIDUL NATIONAL LIBERAL","5 Bucuresti",3249
"TALMACEAN CATALIN-EDMOND","PARTIDUL DEMOCRAT LIBERAL","5 Bucuresti",6577
"TODORAN GYORGY","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","5 Bucuresti",86
"POP GEORGIAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","5 Bucuresti",6013
"NICULITA VALENTIN","PARTIDUL ROMÂNIEI EUROPENE","5 Bucuresti",87
"IONESCU ROBERT-CONSTANTIN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","5 Bucuresti",870
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","5 Bucuresti",13
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","5 Bucuresti",12
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","5 Bucuresti",65
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","5 Bucuresti",21
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","5 Bucuresti",19
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","5 Bucuresti",11
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","5 Bucuresti",89
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","5 Bucuresti",17
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","5 Bucuresti",23
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","5 Bucuresti",13
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","5 Bucuresti",5
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","5 Bucuresti",6
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","5 Bucuresti",9
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","5 Bucuresti",8
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","5 Bucuresti",9
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","5 Bucuresti",15
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","5 Bucuresti",45
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","5 Bucuresti",43
"DRAGOMIR MIHA1","PARTIDUL ROMÂNIA MARE","6 Bucuresti",927
"MELCIU FLORIN","PARTIDUL NATIONAL LIBERAL","6 Bucuresti",2393
"FILIMON TUDOREL-SILVIU","PARTIDUL DEMOCRAT LIBERAL","6 Bucuresti",7070
"FAZAKAS CSILLA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","6 Bucuresti",84
"NASSAR RODICA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","6 Bucuresti",8790
"POPP EUGEN","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","6 Bucuresti",2310
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","6 Bucuresti",39
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","6 Bucuresti",7
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","6 Bucuresti",80
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","6 Bucuresti",11
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","6 Bucuresti",22
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","6 Bucuresti",13
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","6 Bucuresti",62
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","6 Bucuresti",28
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","6 Bucuresti",20
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","6 Bucuresti",34
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","6 Bucuresti",7
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","6 Bucuresti",12
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","6 Bucuresti",10
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","6 Bucuresti",7
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","6 Bucuresti",11
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","6 Bucuresti",25
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","6 Bucuresti",79
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","6 Bucuresti",37
"IOVICI TEODOR VICTOR","PARTIDUL ROMÂNIA MARE","7 Bucuresti",817
"SZOBOTKA STEFAN-SEBASTIAN","PARTIDUL NATIONAL LIBERAL","7 Bucuresti",2690
"ATANASOAEI MIHAI-CRISTIAN","PARTIDUL DEMOCRAT LIBERAL","7 Bucuresti",6930
"MOTEA GEORGETA","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","7 Bucuresti",75
"POPA FLORIAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","7 Bucuresti",6711
"CEANU MARIANA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","7 Bucuresti",2184
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","7 Bucuresti",18
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","7 Bucuresti",3
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","7 Bucuresti",62
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","7 Bucuresti",15
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","7 Bucuresti",16
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","7 Bucuresti",8
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","7 Bucuresti",41
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","7 Bucuresti",13
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","7 Bucuresti",12
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","7 Bucuresti",19
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","7 Bucuresti",6
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","7 Bucuresti",8
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","7 Bucuresti",5
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","7 Bucuresti",10
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","7 Bucuresti",8
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","7 Bucuresti",16
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","7 Bucuresti",56
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","7 Bucuresti",35
"VÎRZA MIHAITA","PARTIDUL ROMÂNIA MARE","8 Bucuresti",701
"NEACSU ADRIAN","PARTIDUL NATIONAL LIBERAL","8 Bucuresti",3370
"NOVAC CORNELIA-BRÎNDUSA","PARTIDUL DEMOCRAT LIBERAL","8 Bucuresti",7936
"BUDAI RICHARD-TIBERIUS","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","8 Bucuresti",91
"PETCU CLAUDIA","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","8 Bucuresti",5809
"TUDORACHE VIOREL-VIRGIL","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","8 Bucuresti",4101
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","8 Bucuresti",39
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","8 Bucuresti",19
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","8 Bucuresti",75
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","8 Bucuresti",7
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","8 Bucuresti",24
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","8 Bucuresti",9
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","8 Bucuresti",70
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","8 Bucuresti",17
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","8 Bucuresti",31
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","8 Bucuresti",25
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","8 Bucuresti",4
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","8 Bucuresti",9
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","8 Bucuresti",9
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","8 Bucuresti",14
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","8 Bucuresti",16
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","8 Bucuresti",12
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","8 Bucuresti",30
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","8 Bucuresti",63
"VARBANCIU NICOLAE","PARTIDUL ROMÂNIA MARE","9 Bucuresti",761
"CÂMPEANU MARIANA","PARTIDUL NATIONAL LIBERAL","9 Bucuresti",3781
"PALEOLOGU THEODOR","PARTIDUL DEMOCRAT LIBERAL","9 Bucuresti",8531
"ILLYES MARTON","UNIUNEA DEMOCRATA MAGHIARA DIN ROMÂNIA","9 Bucuresti",74
"VULPESCU IOAN","ALIANTA POLITICA PARTIDUL SOCIAL DEMOCRAT + PARTIDUL CONSERVATOR","9 Bucuresti",6069
"HÎRCEANU LUMINITA","PARTIDUL NOUA GENERATIE - CRESTIN DEMOCRAT","9 Bucuresti",1004
"RÎNGHILESCU VIOREL","PARTIDUL VERDE ECOLOGIST","9 Bucuresti",149
"DUMITRESCU LIANA","ASOCIATIA MACEDONENILOR DIN ROMÂNIA","9 Bucuresti",24
"LONGHER GHERVAZEN","UNIUNEA POLONEZILOR DIN ROMÂNIA","9 Bucuresti",13
"PAMBUCCIAN VARUJAN","UNIUNEA ARMENILOR DIN ROMÂNIA","9 Bucuresti",78
"AMET ALEDIN","UNIUNEA DEMOCRATA A TATARILOR TURCO-MUSULMANI DIN ROMÂNIA","9 Bucuresti",9
"ZISOPOL DRAGOS-GABRIEL","UNIUNEA ELENA DIN ROMÂNIA","9 Bucuresti",39
"MANOLESCU OANA","ASOCIATIA LIGA ALBANEZILOR DIN ROMÂNIA","9 Bucuresti",23
"VAINER AUREL","FEDERATIA COMUNITATILOR EVREIESTI DIN ROMÂNIA","9 Bucuresti",151
"POPOV DUSAN","UNIUNEA SÂRBILOR DIN ROMÂNIA","9 Bucuresti",18
"GROSARU MIRCEA","ASOCIATIA ITALIENILOR DIN ROMÂNIA - RO.AS.IT.","9 Bucuresti",21
"RADAN MIHAI","UNIUNEA CROATILOR DIN ROMÂNIA","9 Bucuresti",9
"FIRCZAK GHEORGHE","UNIUNEA CULTURALA A RUTENILOR DIN ROMÂNIA","9 Bucuresti",8
"BUCIUTA STEFAN","UNIUNEA UCRAINENILOR DIN ROMÂNIA","9 Bucuresti",4
"MERKA ADRIAN-MIROSLAV","UNIUNEA DEMOCRATICA A SLOVACILOR SI CEHILOR DIN ROMÂNIA","9 Bucuresti",1
"IBRAM IUSEIN","UNIUNEA DEMOCRATA TURCA DIN ROMÂNIA","9 Bucuresti",7
"IGNAT MIRON","COMUNITATEA RUSILOR LIPOVENI DIN ROMÂNIA","9 Bucuresti",9
"MIRCOVICI NICULAE","UNIUNEA BULGARA DIN BANAT-ROMÂNIA","9 Bucuresti",10
"PAUN NICOLAE","PARTIDA ROMILOR PRO-EUROPA","9 Bucuresti",56
"GANT OVIDIU-VICTOR","FORUMUL DEMOCRAT AL GERMANILOR DIN ROMÂNIA","9 Bucuresti",47
